%TITLE%
STC 190425/175647 0.11,-72.08

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      988.55,      0.00,     27.67,     10.72,      9.50,      0.01
      958.59,    270.15,     23.04,     12.25,      9.40,      0.01
      931.52,    519.09,     20.07,     12.56,      9.30,      0.01
      904.87,    768.98,     17.04,     13.22,      9.20,      0.01
      878.62,   1019.13,     13.58,     13.58,      9.10,      0.01
      852.79,   1275.93,     12.85,     12.85,      9.00,      0.01
      827.37,   1533.72,     11.35,     11.35,      8.90,      0.01
      802.37,   1793.05,      9.56,      9.56,      8.80,      0.01
      777.79,   2060.69,      9.50,      9.50,      8.70,      0.01
      753.63,   2319.63,      6.42,      6.42,      8.60,      0.01
      729.89,   2592.58,      6.26,      6.26,      8.50,      0.01
      706.57,   2861.52,      4.67,      4.67,      8.40,      0.01
      683.67,   3135.71,      3.76,      3.76,      8.30,      0.01
      661.19,   3413.21,      2.85,      2.85,      8.20,      0.01
      639.14,   3693.86,      1.92,      1.92,      8.10,      0.01
      617.51,   3976.84,      0.87,      0.87,      8.00,      0.01
      596.31,   4265.47,      0.21,      0.21,      7.90,      0.01
      575.52,   4554.09,     -0.89,     -1.89,      7.80,      0.01
      555.17,   4848.30,     -1.73,     -5.80,      7.70,      0.01
      535.23,   5148.47,     -2.34,     -9.99,      7.60,      0.01
      515.72,   5454.18,     -2.84,    -13.74,      7.50,      0.01
      496.63,   5763.73,     -3.42,    -16.70,      7.40,      0.01
      477.96,   6075.59,     -4.19,    -19.63,      7.30,      0.01
      459.71,   6388.72,     -5.24,    -22.55,      7.20,      0.01
      441.88,   6704.55,     -6.41,    -25.31,      7.10,      0.01
      424.47,   7023.63,     -7.64,    -27.82,      7.00,      0.01
      407.47,   7341.76,     -9.27,    -29.46,      6.90,      0.01
      390.89,   7660.86,    -11.11,    -30.26,      6.80,      0.01
      374.72,   7981.20,    -13.11,    -31.11,      6.70,      0.01
      358.97,   8302.75,    -15.26,    -32.19,      6.60,      0.01
      343.62,   8624.96,    -17.58,    -33.29,      6.50,      0.01
      328.68,   8947.92,    -20.05,    -34.35,      6.40,      0.01
      314.14,   9270.76,    -22.71,    -36.15,      6.30,      0.01
      300.00,   9602.85,    -25.00,    -38.61,      6.20,      0.01
      286.26,   9935.60,    -27.45,    -41.10,      6.10,      0.01
      272.92,  10262.16,    -30.42,    -43.69,      6.00,      0.01
      259.97,  10586.44,    -33.65,    -46.25,      5.90,      0.01
      247.41,  10901.45,    -37.47,    -48.77,      5.80,      0.01
      235.23,  11211.65,    -41.60,    -51.33,      5.70,      0.01
      223.44,  11512.99,    -46.21,    -54.02,      5.60,      0.01
      212.03,  11810.31,    -51.03,    -56.86,      5.50,      0.01
      200.99,  12113.48,    -55.62,    -59.87,      5.40,      0.01
      190.32,  12421.09,    -60.06,    -63.02,      5.30,      0.01
