%TITLE%
STC 190425/175647 1.9,-67.62

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      987.40,      0.00,     22.07,    -36.21,      9.50,      0.01
      958.59,    250.79,     10.58,    -27.88,      9.40,      0.01
      931.52,    485.36,      1.17,    -33.95,      9.30,      0.01
      904.87,    723.38,     -1.87,    -39.15,      9.20,      0.01
      878.62,    961.70,     -5.15,    -43.27,      9.10,      0.01
      852.79,   1210.33,     -3.86,    -46.90,      9.00,      0.01
      827.37,   1446.84,     -9.02,    -50.70,      8.90,      0.01
      802.37,   1695.42,     -9.84,    -55.62,      8.80,      0.01
      777.79,   1973.24,     -3.08,    -58.28,      8.70,      0.01
      753.63,   2209.80,     -9.26,    -58.49,      8.60,      0.01
      729.89,   2456.66,    -12.64,    -56.71,      8.50,      0.01
      706.57,   2718.48,    -13.08,    -55.66,      8.40,      0.01
      683.67,   2995.42,    -11.35,    -55.33,      8.30,      0.01
      661.19,   3336.58,      0.38,    -55.12,      8.20,      0.01
      639.14,   3672.50,      8.81,    -57.05,      8.10,      0.01
      617.51,   3958.67,      8.16,    -57.70,      8.00,      0.01
      596.31,   4199.19,      0.81,    -56.70,      7.90,      0.01
      575.52,   4414.05,     -9.38,    -55.71,      7.80,      0.01
      555.17,   4671.34,    -13.80,    -51.33,      7.70,      0.01
      535.23,   4959.31,    -14.79,    -44.87,      7.60,      0.01
      515.72,   5255.61,    -15.28,    -37.89,      7.50,      0.01
      496.63,   5560.46,    -15.36,    -30.90,      7.40,      0.01
      477.96,   5873.65,    -15.15,    -24.36,      7.30,      0.01
      459.71,   6174.10,    -16.58,    -18.70,      7.20,      0.01
      441.88,   6479.44,    -17.96,    -17.96,      7.10,      0.01
      424.47,   6786.18,    -19.64,    -19.64,      7.00,      0.01
      407.47,   7092.80,    -21.65,    -21.65,      6.90,      0.01
      390.89,   7401.28,    -23.72,    -23.72,      6.80,      0.01
      374.72,   7709.64,    -25.89,    -25.89,      6.70,      0.01
      358.97,   8016.09,    -28.06,    -28.06,      6.60,      0.01
      343.62,   8318.93,    -30.30,    -30.30,      6.50,      0.01
      328.68,   8627.77,    -32.41,    -32.41,      6.40,      0.01
      314.14,   8935.53,    -35.07,    -39.34,      6.30,      0.01
      300.00,   9255.35,    -37.30,    -50.76,      6.20,      0.01
      286.26,   9570.10,    -40.01,    -61.48,      6.10,      0.01
      272.92,   9892.65,    -42.48,    -70.36,      6.00,      0.01
      259.97,  10218.29,    -44.95,    -74.52,      5.90,      0.01
      247.41,  10582.77,    -45.68,    -78.12,      5.80,      0.01
      235.23,  10964.40,    -45.88,    -81.34,      5.70,      0.01
      223.44,  11391.82,    -44.30,    -83.95,      5.60,      0.01
      212.03,  11820.17,    -43.13,    -85.89,      5.50,      0.01
      200.99,  12226.85,    -43.31,    -87.17,      5.40,      0.01
      190.32,  12611.69,    -44.72,    -87.89,      5.30,      0.01
      180.02,  13015.30,    -45.63,    -88.45,      5.20,      0.01
      170.08,  13413.92,    -47.02,    -88.85,      5.10,      0.01
      160.50,  13782.06,    -49.81,    -89.09,      5.00,      0.01
      151.27,  14129.69,    -53.51,    -89.56,      4.90,      0.01
      142.38,  14477.94,    -57.31,    -90.55,      4.80,      0.01
      133.85,  14844.81,    -60.58,    -92.26,      4.70,      0.01
      125.65,  15212.96,    -63.94,    -94.73,      4.60,      0.01
      117.78,  15578.66,    -67.53,    -96.82,      4.50,      0.01
      110.24,  15921.67,    -71.95,    -98.01,      4.40,      0.01
      103.02,  16225.63,    -77.63,    -99.14,      4.30,      0.01
       96.11,  16513.26,    -83.80,    -99.46,      4.20,      0.01
       89.52,  16818.41,    -89.46,    -99.43,      4.10,      0.01
       83.23,  17152.02,    -94.34,    -99.41,      4.00,      0.01
       77.24,  17582.03,    -96.71,    -99.39,      3.90,      0.01
       71.54,  18132.45,    -96.15,    -99.45,      3.80,      0.01
       66.13,  18961.30,    -88.94,    -99.57,      3.70,      0.01
       60.99,  19885.27,    -80.17,    -99.68,      3.60,      0.01
       56.13,  20820.83,    -72.02,    -99.78,      3.50,      0.01
