%TITLE%
STC 190425/175647 1.05,-72.29

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      978.68,      0.00,     30.30,     16.48,      9.50,      0.01
      958.59,    182.58,     20.88,     15.99,      9.40,      0.01
      931.52,    432.43,     17.63,     16.27,      9.30,      0.01
      904.87,    684.66,     15.79,     15.79,      9.20,      0.01
      878.62,    937.82,     13.33,     13.33,      9.10,      0.01
      852.79,   1195.48,     12.31,     12.31,      9.00,      0.01
      827.37,   1456.95,     11.65,     11.65,      8.90,      0.01
      802.37,   1718.26,      9.90,      9.90,      8.80,      0.01
      777.79,   1983.53,      8.71,      8.71,      8.70,      0.01
      753.63,   2246.91,      6.36,      6.36,      8.60,      0.01
      729.89,   2519.92,      5.84,      5.84,      8.50,      0.01
      706.57,   2791.22,      4.42,      4.42,      8.40,      0.01
      683.67,   3070.16,      4.10,      4.10,      8.30,      0.01
      661.19,   3346.90,      2.74,      2.74,      8.20,      0.01
      639.14,   3634.15,      2.60,      2.60,      8.10,      0.01
      617.51,   3920.52,      1.75,      1.75,      8.00,      0.01
      596.31,   4212.53,      1.22,      1.22,      7.90,      0.01
      575.52,   4500.30,     -0.35,     -0.94,      7.80,      0.01
      555.17,   4795.24,     -1.41,     -4.08,      7.70,      0.01
      535.23,   5096.42,     -2.16,     -7.56,      7.60,      0.01
      515.72,   5400.64,     -3.02,    -11.04,      7.50,      0.01
      496.63,   5708.85,     -3.90,    -14.23,      7.40,      0.01
      477.96,   6019.01,     -4.98,    -17.44,      7.30,      0.01
      459.71,   6332.70,     -6.11,    -20.62,      7.20,      0.01
      441.88,   6648.21,     -7.44,    -23.62,      7.10,      0.01
      424.47,   6966.14,     -8.89,    -26.31,      7.00,      0.01
      407.47,   7283.66,    -10.67,    -28.40,      6.90,      0.01
      390.89,   7601.48,    -12.71,    -29.98,      6.80,      0.01
      374.72,   7920.74,    -14.88,    -31.54,      6.70,      0.01
      358.97,   8240.34,    -17.24,    -33.20,      6.60,      0.01
      343.62,   8559.18,    -19.85,    -34.53,      6.50,      0.01
      328.68,   8878.00,    -22.65,    -35.57,      6.40,      0.01
      314.14,   9196.77,    -25.61,    -37.27,      6.30,      0.01
      300.00,   9525.86,    -28.11,    -39.52,      6.20,      0.01
      286.26,   9858.08,    -30.63,    -41.88,      6.10,      0.01
      272.92,  10188.67,    -33.41,    -44.45,      6.00,      0.01
      259.97,  10522.65,    -36.18,    -47.06,      5.90,      0.01
