%TITLE%
STC 190425/175647 0.96,-67.41

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
     1000.61,      0.00,     28.02,     26.00,      9.60,      0.01
      986.07,    130.31,     26.67,     25.80,      9.50,      0.01
      958.59,    382.50,     27.54,     25.68,      9.40,      0.01
      931.52,    637.25,     26.90,     25.24,      9.30,      0.01
      904.87,    893.13,     25.04,     24.81,      9.20,      0.01
      878.62,   1150.76,     23.02,     23.02,      9.10,      0.01
      852.79,   1410.16,     21.05,     21.05,      9.00,      0.01
      827.37,   1669.35,     18.47,     18.47,      8.90,      0.01
      802.37,   1935.98,     17.84,     17.84,      8.80,      0.01
      777.79,   2198.25,     15.27,     15.27,      8.70,      0.01
      753.63,   2472.16,     15.20,     15.20,      8.60,      0.01
      729.89,   2743.93,     13.90,     13.90,      8.50,      0.01
      706.57,   3015.97,     12.18,     12.18,      8.40,      0.01
      683.67,   3293.02,     10.99,      9.81,      8.30,      0.01
      661.19,   3565.94,      8.65,      6.82,      8.20,      0.01
      639.14,   3828.52,      4.45,      3.72,      8.10,      0.01
      617.51,   4118.91,      4.13,      1.05,      8.00,      0.01
      596.31,   4424.41,      5.22,     -1.11,      7.90,      0.01
      575.52,   4734.76,      6.21,     -3.24,      7.80,      0.01
      555.17,   5043.04,      6.31,     -5.42,      7.70,      0.01
      535.23,   5346.35,      5.36,     -7.82,      7.60,      0.01
      515.72,   5650.72,      4.11,    -10.15,      7.50,      0.01
      496.63,   5956.19,      2.61,    -12.21,      7.40,      0.01
      477.96,   6262.80,      0.90,    -14.18,      7.30,      0.01
      459.71,   6572.63,     -0.82,    -16.00,      7.20,      0.01
      441.88,   6880.53,     -2.99,    -17.74,      7.10,      0.01
      424.47,   7189.11,     -5.33,    -19.45,      7.00,      0.01
      407.47,   7498.87,     -7.80,    -21.07,      6.90,      0.01
      390.89,   7808.28,    -10.49,    -22.63,      6.80,      0.01
      374.72,   8117.65,    -13.35,    -24.30,      6.70,      0.01
