%TITLE%
STC 190425/175647 1.27,-68.37

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      999.60,      0.00,     25.76,     21.96,      9.60,      0.01
      986.07,    121.00,     28.64,     21.85,      9.50,      0.01
      958.59,    371.23,     27.92,     20.22,      9.40,      0.01
      931.52,    624.50,     27.56,     18.80,      9.30,      0.01
      904.87,    879.69,     26.39,     17.68,      9.20,      0.01
      878.62,   1137.61,     25.36,     16.69,      9.10,      0.01
      852.79,   1395.51,     23.21,     15.57,      9.00,      0.01
      827.37,   1654.96,     21.06,     14.24,      8.90,      0.01
      802.37,   1919.81,     20.07,     12.72,      8.80,      0.01
      777.79,   2182.68,     17.80,     11.06,      8.70,      0.01
      753.63,   2452.01,     16.70,      9.30,      8.60,      0.01
      729.89,   2718.18,     14.32,      7.45,      8.50,      0.01
      706.57,   2991.55,     13.03,      5.56,      8.40,      0.01
      683.67,   3265.61,     11.37,      3.70,      8.30,      0.01
      661.19,   3538.46,      9.10,      1.86,      8.20,      0.01
      639.14,   3809.94,      6.32,      0.04,      8.10,      0.01
      617.51,   4093.69,      5.04,     -1.36,      8.00,      0.01
      596.31,   4383.31,      4.10,     -2.38,      7.90,      0.01
      575.52,   4678.93,      3.49,     -3.57,      7.80,      0.01
      555.17,   4974.01,      2.37,     -4.99,      7.70,      0.01
      535.23,   5268.87,      0.86,     -6.64,      7.60,      0.01
      515.72,   5564.94,     -0.84,     -8.34,      7.50,      0.01
      496.63,   5862.81,     -2.66,    -10.03,      7.40,      0.01
      477.96,   6163.15,     -4.53,    -11.80,      7.30,      0.01
      459.71,   6466.91,     -6.35,    -13.72,      7.20,      0.01
      441.88,   6772.25,     -8.30,    -15.74,      7.10,      0.01
      424.47,   7079.61,    -10.34,    -17.78,      7.00,      0.01
      407.47,   7390.25,    -12.35,    -20.14,      6.90,      0.01
      390.89,   7702.19,    -14.49,    -22.81,      6.80,      0.01
      374.72,   8015.90,    -16.74,    -25.47,      6.70,      0.01
      358.97,   8331.88,    -19.03,    -28.13,      6.60,      0.01
      343.62,   8649.61,    -21.42,    -31.33,      6.50,      0.01
      328.68,   8967.90,    -23.95,    -35.29,      6.40,      0.01
      314.14,   9288.57,    -26.53,    -39.16,      6.30,      0.01
      300.00,   9613.64,    -29.03,    -42.82,      6.20,      0.01
      286.26,   9942.21,    -31.53,    -46.59,      6.10,      0.01
      272.92,  10272.15,    -34.13,    -49.97,      6.00,      0.01
      259.97,  10604.08,    -36.80,    -52.66,      5.90,      0.01
      247.41,  10938.21,    -39.53,    -55.24,      5.80,      0.01
      235.23,  11275.19,    -42.28,    -57.78,      5.70,      0.01
      223.44,  11614.27,    -45.09,    -60.38,      5.60,      0.01
      212.03,  11957.15,    -47.90,    -63.03,      5.50,      0.01
      200.99,  12304.92,    -50.64,    -65.73,      5.40,      0.01
      190.32,  12655.39,    -53.44,    -68.47,      5.30,      0.01
      180.02,  13003.86,    -56.48,    -71.22,      5.20,      0.01
      170.08,  13352.87,    -59.64,    -73.82,      5.10,      0.01
      160.50,  13698.61,    -63.05,    -76.21,      5.00,      0.01
      151.27,  14049.79,    -66.40,    -78.43,      4.90,      0.01
      142.38,  14404.80,    -69.74,    -80.53,      4.80,      0.01
      133.85,  14766.73,    -72.97,    -82.52,      4.70,      0.01
      125.65,  15142.67,    -75.89,    -84.36,      4.60,      0.01
      117.78,  15532.90,    -78.51,    -86.15,      4.50,      0.01
      110.24,  15937.36,    -80.87,    -88.02,      4.40,      0.01
      103.02,  16366.72,    -82.68,    -89.41,      4.30,      0.01
       96.11,  16833.34,    -83.64,    -89.86,      4.20,      0.01
       89.52,  17332.03,    -83.99,    -89.92,      4.10,      0.01
       83.23,  17893.18,    -82.94,    -89.98,      4.00,      0.01
       77.24,  18508.47,    -80.87,    -90.04,      3.90,      0.01
       71.54,  19165.38,    -78.21,    -90.14,      3.80,      0.01
       66.13,  19855.54,    -75.24,    -90.27,      3.70,      0.01
       60.99,  20563.74,    -72.37,    -90.39,      3.60,      0.01
       56.13,  21283.94,    -69.78,    -90.51,      3.50,      0.01
       51.53,  22027.27,    -67.21,    -90.63,      3.40,      0.01
       47.19,  22772.52,    -65.16,    -90.86,      3.30,      0.01
       43.10,  23532.80,    -63.32,    -91.22,      3.20,      0.01
       39.26,  24302.97,    -61.82,    -91.61,      3.10,      0.01
       35.65,  25096.58,    -60.38,    -92.01,      3.00,      0.01
       32.27,  25922.53,    -58.85,    -92.47,      2.90,      0.01
       29.12,  26778.93,    -57.30,    -93.00,      2.80,      0.01
       26.18,  27672.57,    -55.65,    -93.57,      2.70,      0.01
       23.45,  28604.98,    -53.90,    -94.14,      2.60,      0.01
       20.92,  29566.91,    -52.28,    -94.69,      2.50,      0.01
       18.58,  30560.37,    -50.78,    -95.23,      2.40,      0.01
       16.43,  31592.24,    -49.32,    -95.79,      2.30,      0.01
       14.46,  32657.93,    -48.02,    -96.38,      2.20,      0.01
       12.65,  33776.20,    -46.63,    -97.00,      2.10,      0.01
       11.00,  34951.80,    -45.14,    -97.66,      2.00,      0.01
        9.51,  36211.27,    -43.23,    -98.37,      1.90,      0.01
        8.17,  37564.58,    -40.87,    -99.12,      1.80,      0.01
        6.96,  39028.61,    -37.95,    -99.90,      1.70,      0.01
        5.88,  40606.85,    -34.57,   -100.72,      1.60,      0.01
        4.92,  42343.20,    -30.31,   -101.57,      1.50,      0.01
        4.08,  44249.37,    -25.24,   -102.45,      1.40,      0.01
