%TITLE%
STC 190425/175647 2.87,-64.89

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      972.57,      0.00,     27.83,     21.83,      9.50,      0.01
      958.59,    128.03,     24.26,     21.34,      9.40,      0.01
      931.52,    381.18,     24.20,     20.26,      9.30,      0.01
      904.87,    636.52,     23.09,     19.20,      9.20,      0.01
      878.62,    894.67,     22.20,     18.12,      9.10,      0.01
      852.79,   1153.52,     20.31,     16.74,      9.00,      0.01
      827.37,   1415.05,     18.81,     15.01,      8.90,      0.01
      802.37,   1680.74,     18.00,     13.21,      8.80,      0.01
      777.79,   1947.81,     16.72,     11.40,      8.70,      0.01
      753.63,   2218.66,     15.77,      9.54,      8.60,      0.01
      729.89,   2489.10,     14.04,      7.58,      8.50,      0.01
      706.57,   2763.92,     12.77,      5.42,      8.40,      0.01
      683.67,   3040.70,     11.35,      3.12,      8.30,      0.01
      661.19,   3321.57,     10.17,      0.91,      8.20,      0.01
      639.14,   3602.53,      8.50,     -1.17,      8.10,      0.01
      617.51,   3886.96,      6.94,     -2.90,      8.00,      0.01
      596.31,   4173.88,      5.31,     -4.35,      7.90,      0.01
      575.52,   4463.86,      3.72,     -5.85,      7.80,      0.01
      555.17,   4755.95,      2.04,     -7.48,      7.70,      0.01
      535.23,   5050.52,      0.32,     -9.27,      7.60,      0.01
      515.72,   5347.52,     -1.46,    -10.99,      7.50,      0.01
      496.63,   5646.54,     -3.33,    -12.52,      7.40,      0.01
      477.96,   5947.59,     -5.30,    -14.05,      7.30,      0.01
      459.71,   6252.96,     -7.13,    -15.63,      7.20,      0.01
      441.88,   6560.20,     -9.07,    -17.22,      7.10,      0.01
      424.47,   6869.22,    -11.12,    -18.86,      7.00,      0.01
      407.47,   7181.39,    -13.16,    -20.57,      6.90,      0.01
      390.89,   7495.80,    -15.27,    -22.35,      6.80,      0.01
      374.72,   7812.67,    -17.42,    -24.24,      6.70,      0.01
      358.97,   8131.42,    -19.67,    -26.27,      6.60,      0.01
      343.62,   8451.41,    -22.04,    -28.35,      6.50,      0.01
      328.68,   8773.53,    -24.47,    -30.49,      6.40,      0.01
      314.14,   9097.05,    -27.01,    -32.91,      6.30,      0.01
      300.00,   9422.45,    -29.62,    -35.57,      6.20,      0.01
      286.26,   9748.87,    -32.34,    -38.25,      6.10,      0.01
      272.92,  10075.66,    -35.21,    -41.06,      6.00,      0.01
      259.97,  10403.06,    -38.21,    -44.03,      5.90,      0.01
      247.41,  10733.87,    -41.18,    -47.00,      5.80,      0.01
      235.23,  11066.19,    -44.22,    -49.99,      5.70,      0.01
      223.44,  11405.00,    -47.10,    -53.07,      5.60,      0.01
      212.03,  11749.19,    -49.90,    -56.19,      5.50,      0.01
      200.99,  12097.12,    -52.69,    -59.34,      5.40,      0.01
      190.32,  12448.34,    -55.51,    -62.55,      5.30,      0.01
      180.02,  12801.10,    -58.42,    -65.76,      5.20,      0.01
      170.08,  13157.42,    -61.35,    -68.95,      5.10,      0.01
      160.50,  13519.09,    -64.23,    -72.03,      5.00,      0.01
      151.27,  13887.71,    -67.01,    -74.97,      4.90,      0.01
      142.38,  14262.18,    -69.75,    -77.67,      4.80,      0.01
      133.85,  14644.48,    -72.40,    -80.04,      4.70,      0.01
      125.65,  15038.75,    -74.82,    -82.06,      4.60,      0.01
      117.78,  15445.17,    -77.05,    -83.99,      4.50,      0.01
      110.24,  15865.47,    -79.05,    -86.01,      4.40,      0.01
      103.02,  16309.15,    -80.57,    -87.55,      4.30,      0.01
       96.11,  16788.26,    -81.30,    -88.20,      4.20,      0.01
       89.52,  17297.00,    -81.50,    -88.47,      4.10,      0.01
       83.23,  17857.80,    -80.59,    -88.74,      4.00,      0.01
       77.24,  18463.85,    -78.88,    -89.02,      3.90,      0.01
       71.54,  19103.45,    -76.76,    -89.25,      3.80,      0.01
       66.13,  19776.84,    -74.29,    -89.41,      3.70,      0.01
       60.99,  20470.72,    -71.84,    -89.55,      3.60,      0.01
       56.13,  21177.86,    -69.62,    -89.69,      3.50,      0.01
       51.53,  21906.07,    -67.44,    -89.83,      3.40,      0.01
       47.19,  22647.02,    -65.52,    -90.07,      3.30,      0.01
       43.10,  23405.96,    -63.75,    -90.44,      3.20,      0.01
       39.26,  24179.13,    -62.23,    -90.85,      3.10,      0.01
       35.65,  24975.55,    -60.77,    -91.26,      3.00,      0.01
       32.27,  25807.64,    -59.15,    -91.74,      2.90,      0.01
       29.12,  26674.53,    -57.44,    -92.30,      2.80,      0.01
       26.18,  27577.94,    -55.65,    -92.89,      2.70,      0.01
       23.45,  28519.46,    -53.79,    -93.48,      2.60,      0.01
       20.92,  29486.09,    -52.14,    -94.06,      2.50,      0.01
       18.58,  30482.38,    -50.65,    -94.63,      2.40,      0.01
       16.43,  31519.55,    -49.16,    -95.21,      2.30,      0.01
       14.46,  32599.05,    -47.70,    -95.83,      2.20,      0.01
       12.65,  33724.91,    -46.25,    -96.48,      2.10,      0.01
       11.00,  34901.05,    -44.82,    -97.15,      2.00,      0.01
        9.51,  36131.64,    -43.40,    -97.88,      1.90,      0.01
        8.17,  37448.84,    -41.61,    -98.65,      1.80,      0.01
        6.96,  38890.21,    -39.03,    -99.45,      1.70,      0.01
        5.88,  40455.79,    -35.84,   -100.28,      1.60,      0.01
        4.92,  42223.61,    -31.18,   -101.15,      1.50,      0.01
        4.08,  44166.69,    -25.67,   -102.05,      1.40,      0.01
        3.34,  46294.05,    -19.43,   -102.96,      1.30,      0.01
        2.70,  48543.85,    -13.42,   -103.85,      1.20,      0.01
        2.15,  50761.48,     -9.54,   -104.77,      1.10,      0.01
        1.69,  53034.70,     -6.85,   -105.79,      1.00,      0.01
        1.30,  55448.26,     -4.57,   -106.93,      0.90,      0.01
        0.98,  57809.18,     -4.85,   -108.23,      0.80,      0.01
        0.71,  60163.48,     -7.28,   -109.64,      0.70,      0.01
        0.51,  62441.35,    -12.58,   -111.22,      0.60,      0.01
