%TITLE%
STC 190425/175647 0.48,-70.02

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      988.23,      0.00,     25.70,     21.15,      9.50,      0.01
      958.59,    268.13,     24.21,     20.55,      9.40,      0.01
      931.52,    519.46,     23.31,     19.50,      9.30,      0.01
      904.87,    772.60,     21.79,     18.61,      9.20,      0.01
      878.62,   1027.71,     20.18,     17.66,      9.10,      0.01
      852.79,   1283.41,     17.93,     16.39,      9.00,      0.01
      827.37,   1543.16,     16.68,     14.88,      8.90,      0.01
      802.37,   1806.35,     15.76,     13.25,      8.80,      0.01
      777.79,   2071.29,     14.55,     11.53,      8.70,      0.01
      753.63,   2339.99,     13.64,      9.71,      8.60,      0.01
      729.89,   2608.63,     12.06,      7.83,      8.50,      0.01
      706.57,   2880.97,     10.75,      5.97,      8.40,      0.01
      683.67,   3154.48,      9.14,      4.14,      8.30,      0.01
      661.19,   3433.13,      7.98,      2.32,      8.20,      0.01
      639.14,   3708.14,      5.77,      0.56,      8.10,      0.01
      617.51,   3988.72,      4.07,     -1.14,      8.00,      0.01
      596.31,   4272.85,      2.50,     -2.80,      7.90,      0.01
      575.52,   4564.62,      1.53,     -4.50,      7.80,      0.01
      555.17,   4858.53,      0.41,     -6.36,      7.70,      0.01
      535.23,   5153.95,     -0.92,     -8.46,      7.60,      0.01
      515.72,   5451.07,     -2.41,    -10.83,      7.50,      0.01
      496.63,   5750.16,     -4.02,    -13.35,      7.40,      0.01
      477.96,   6051.47,     -5.73,    -15.79,      7.30,      0.01
      459.71,   6356.46,     -7.39,    -18.22,      7.20,      0.01
      441.88,   6662.59,     -9.25,    -20.65,      7.10,      0.01
      424.47,   6970.67,    -11.20,    -23.07,      7.00,      0.01
      407.47,   7280.74,    -13.25,    -25.51,      6.90,      0.01
      390.89,   7592.69,    -15.39,    -27.97,      6.80,      0.01
      374.72,   7906.82,    -17.59,    -30.40,      6.70,      0.01
      358.97,   8223.35,    -19.85,    -32.84,      6.60,      0.01
      343.62,   8542.15,    -22.17,    -34.84,      6.50,      0.01
      328.68,   8863.14,    -24.55,    -36.39,      6.40,      0.01
      314.14,   9186.66,    -26.97,    -38.06,      6.30,      0.01
      300.00,   9511.58,    -29.49,    -39.82,      6.20,      0.01
      286.26,   9839.02,    -32.05,    -41.73,      6.10,      0.01
      272.92,  10167.49,    -34.73,    -44.07,      6.00,      0.01
      259.97,  10497.89,    -37.47,    -46.79,      5.90,      0.01
      247.41,  10830.18,    -40.28,    -49.54,      5.80,      0.01
      235.23,  11164.11,    -43.16,    -52.34,      5.70,      0.01
      223.44,  11502.41,    -45.99,    -55.24,      5.60,      0.01
      212.03,  11846.45,    -48.73,    -58.20,      5.50,      0.01
      200.99,  12195.82,    -51.39,    -61.21,      5.40,      0.01
      190.32,  12549.68,    -54.04,    -64.29,      5.30,      0.01
      180.02,  12901.21,    -56.94,    -67.39,      5.20,      0.01
      170.08,  13254.44,    -59.94,    -70.47,      5.10,      0.01
      160.50,  13607.07,    -63.10,    -73.45,      5.00,      0.01
      151.27,  13962.44,    -66.31,    -76.20,      4.90,      0.01
      142.38,  14320.59,    -69.55,    -78.71,      4.80,      0.01
      133.85,  14685.72,    -72.70,    -80.98,      4.70,      0.01
      125.65,  15065.14,    -75.52,    -83.02,      4.60,      0.01
      117.78,  15460.55,    -77.99,    -85.00,      4.50,      0.01
      110.24,  15870.22,    -80.21,    -87.06,      4.40,      0.01
      103.02,  16305.54,    -81.87,    -88.61,      4.30,      0.01
       96.11,  16778.64,    -82.66,    -89.19,      4.20,      0.01
       89.52,  17282.17,    -82.89,    -89.35,      4.10,      0.01
       83.23,  17836.18,    -82.07,    -89.51,      4.00,      0.01
       77.24,  18442.32,    -80.26,    -89.68,      3.90,      0.01
       71.54,  19091.25,    -77.80,    -89.83,      3.80,      0.01
       66.13,  19776.52,    -74.95,    -89.96,      3.70,      0.01
       60.99,  20484.94,    -72.07,    -90.08,      3.60,      0.01
       56.13,  21210.90,    -69.34,    -90.20,      3.50,      0.01
       51.53,  21956.79,    -66.70,    -90.33,      3.40,      0.01
       47.19,  22701.24,    -64.67,    -90.56,      3.30,      0.01
       43.10,  23459.56,    -62.88,    -90.93,      3.20,      0.01
       39.26,  24227.90,    -61.42,    -91.32,      3.10,      0.01
       35.65,  25017.45,    -60.07,    -91.73,      3.00,      0.01
       32.27,  25841.96,    -58.56,    -92.20,      2.90,      0.01
       29.12,  26699.77,    -56.98,    -92.74,      2.80,      0.01
       26.18,  27592.17,    -55.35,    -93.31,      2.70,      0.01
       23.45,  28520.49,    -53.68,    -93.89,      2.60,      0.01
       20.92,  29466.77,    -52.33,    -94.44,      2.50,      0.01
       18.58,  30439.75,    -51.18,    -94.99,      2.40,      0.01
       16.43,  31463.82,    -49.83,    -95.55,      2.30,      0.01
       14.46,  32543.08,    -48.28,    -96.15,      2.20,      0.01
       12.65,  33672.53,    -46.70,    -96.78,      2.10,      0.01
       11.00,  34856.57,    -45.07,    -97.45,      2.00,      0.01
