%TITLE%
STC 190425/175647 2.14,-63.51

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      934.57,      0.00,     28.95,     21.06,      9.30,      0.01
      904.87,    285.95,     24.32,     17.94,      9.20,      0.01
      878.62,    545.09,     22.89,     16.66,      9.10,      0.01
      852.79,    805.64,     20.86,     15.24,      9.00,      0.01
      827.37,   1068.49,     19.16,     13.65,      8.90,      0.01
      802.37,   1334.13,     17.78,     11.96,      8.80,      0.01
      777.79,   1602.14,     16.39,     10.20,      8.70,      0.01
      753.63,   1874.11,     15.49,      8.37,      8.60,      0.01
      729.89,   2147.28,     14.09,      6.45,      8.50,      0.01
      706.57,   2424.34,     13.01,      4.58,      8.40,      0.01
      683.67,   2702.04,     11.40,      2.82,      8.30,      0.01
      661.19,   2982.23,      9.78,      1.13,      8.20,      0.01
      639.14,   3262.61,      7.72,     -0.43,      8.10,      0.01
      617.51,   3547.00,      5.94,     -1.83,      8.00,      0.01
      596.31,   3836.56,      4.55,     -3.18,      7.90,      0.01
      575.52,   4130.22,      3.32,     -4.63,      7.80,      0.01
      555.17,   4425.16,      1.83,     -6.27,      7.70,      0.01
      535.23,   4721.48,      0.14,     -8.08,      7.60,      0.01
      515.72,   5019.64,     -1.67,    -10.09,      7.50,      0.01
      496.63,   5319.86,     -3.57,    -12.19,      7.40,      0.01
      477.96,   5622.48,     -5.53,    -14.26,      7.30,      0.01
      459.71,   5929.77,     -7.31,    -16.36,      7.20,      0.01
      441.88,   6239.13,     -9.20,    -18.48,      7.10,      0.01
      424.47,   6550.68,    -11.17,    -20.55,      7.00,      0.01
      407.47,   6864.73,    -13.20,    -22.65,      6.90,      0.01
      390.89,   7181.54,    -15.27,    -24.80,      6.80,      0.01
      374.72,   7501.23,    -17.36,    -26.97,      6.70,      0.01
      358.97,   7823.26,    -19.51,    -29.24,      6.60,      0.01
      343.62,   8147.12,    -21.78,    -31.41,      6.50,      0.01
      328.68,   8473.28,    -24.10,    -33.44,      6.40,      0.01
      314.14,   8801.71,    -26.49,    -35.71,      6.30,      0.01
      300.00,   9132.57,    -28.93,    -38.20,      6.20,      0.01
      286.26,   9465.56,    -31.45,    -40.74,      6.10,      0.01
      272.92,   9799.40,    -34.10,    -43.44,      6.00,      0.01
      259.97,  10135.32,    -36.82,    -46.25,      5.90,      0.01
      247.41,  10473.28,    -39.61,    -49.06,      5.80,      0.01
      235.23,  10813.54,    -42.45,    -51.91,      5.70,      0.01
      223.44,  11157.50,    -45.27,    -54.88,      5.60,      0.01
      212.03,  11504.92,    -48.09,    -57.94,      5.50,      0.01
      200.99,  11853.61,    -51.03,    -61.01,      5.40,      0.01
      190.32,  12203.73,    -54.06,    -64.07,      5.30,      0.01
      180.02,  12551.07,    -57.35,    -67.11,      5.20,      0.01
      170.08,  12900.60,    -60.69,    -70.12,      5.10,      0.01
