%TITLE%
STC 190425/175647 -0.38,-74.96

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      990.33,      0.00,     23.04,     13.56,      9.50,      0.01
      958.59,    283.91,     22.86,     14.43,      9.40,      0.01
      931.52,    531.69,     20.87,     13.21,      9.30,      0.01
      904.87,    781.23,     19.01,     11.59,      9.20,      0.01
      878.62,   1034.23,     18.13,      9.88,      9.10,      0.01
      852.79,   1290.73,     17.59,      8.55,      9.00,      0.01
      827.37,   1550.42,     17.04,      7.85,      8.90,      0.01
      802.37,   1813.40,     16.51,      7.54,      8.80,      0.01
      777.79,   2077.46,     15.34,      7.38,      8.70,      0.01
      753.63,   2346.35,     14.69,      7.29,      8.60,      0.01
      729.89,   2614.46,     13.12,      7.21,      8.50,      0.01
      706.57,   2888.88,     12.38,      6.46,      8.40,      0.01
      683.67,   3162.51,     10.95,      5.13,      8.30,      0.01
      661.19,   3438.96,      9.54,      3.84,      8.20,      0.01
      639.14,   3715.16,      7.65,      2.57,      8.10,      0.01
      617.51,   3994.66,      5.92,      1.19,      8.00,      0.01
      596.31,   4278.52,      4.45,     -0.49,      7.90,      0.01
      575.52,   4569.18,      3.49,     -2.46,      7.80,      0.01
      555.17,   4858.20,      1.94,     -4.77,      7.70,      0.01
      535.23,   5146.67,      0.01,     -7.41,      7.60,      0.01
      515.72,   5437.31,     -1.99,     -9.62,      7.50,      0.01
      496.63,   5730.67,     -4.01,    -11.22,      7.40,      0.01
      477.96,   6024.68,     -6.22,    -13.00,      7.30,      0.01
      459.71,   6322.78,     -8.29,    -15.01,      7.20,      0.01
      441.88,   6623.56,    -10.36,    -17.20,      7.10,      0.01
      424.47,   6926.47,    -12.48,    -19.56,      7.00,      0.01
      407.47,   7232.58,    -14.59,    -21.90,      6.90,      0.01
      390.89,   7541.27,    -16.73,    -24.13,      6.80,      0.01
      374.72,   7852.59,    -18.90,    -26.47,      6.70,      0.01
      358.97,   8166.82,    -21.09,    -28.96,      6.60,      0.01
      343.62,   8482.41,    -23.38,    -32.20,      6.50,      0.01
      328.68,   8800.60,    -25.71,    -36.37,      6.40,      0.01
      314.14,   9121.17,    -28.09,    -40.50,      6.30,      0.01
      300.00,   9442.22,    -30.63,    -44.47,      6.20,      0.01
      286.26,   9765.53,    -33.23,    -48.31,      6.10,      0.01
      272.92,  10091.88,    -35.83,    -51.55,      6.00,      0.01
      259.97,  10420.74,    -38.47,    -54.04,      5.90,      0.01
      247.41,  10755.66,    -40.98,    -56.42,      5.80,      0.01
      235.23,  11094.45,    -43.48,    -58.74,      5.70,      0.01
      223.44,  11439.85,    -45.84,    -61.02,      5.60,      0.01
      212.03,  11787.15,    -48.30,    -63.36,      5.50,      0.01
      200.99,  12137.10,    -50.83,    -65.85,      5.40,      0.01
      190.32,  12490.19,    -53.40,    -68.47,      5.30,      0.01
      180.02,  12837.86,    -56.35,    -71.04,      5.20,      0.01
      170.08,  13186.57,    -59.42,    -73.49,      5.10,      0.01
      160.50,  13535.08,    -62.63,    -75.90,      5.00,      0.01
      151.27,  13890.17,    -65.74,    -78.30,      4.90,      0.01
