%TITLE%
STC 190425/175647 0.58,-72.19

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      984.30,      0.00,     31.61,     16.59,      9.50,      0.01
      958.59,    235.70,     26.22,     18.51,      9.40,      0.01
      931.52,    489.27,     24.18,     18.99,      9.30,      0.01
      904.87,    744.64,     22.06,     19.59,      9.20,      0.01
      878.62,   1000.48,     19.09,     19.09,      9.10,      0.01
      852.79,   1261.25,     17.98,     17.98,      9.00,      0.01
      827.37,   1523.86,     16.59,     16.59,      8.90,      0.01
      802.37,   1786.79,     14.49,     14.49,      8.80,      0.01
      777.79,   2056.97,     13.97,     13.97,      8.70,      0.01
      753.63,   2319.80,     10.81,     10.81,      8.60,      0.01
      729.89,   2592.93,      9.83,      9.83,      8.50,      0.01
      706.57,   2861.21,      7.42,      7.42,      8.40,      0.01
      683.67,   3136.34,      6.09,      6.09,      8.30,      0.01
      661.19,   3415.59,      4.95,      4.95,      8.20,      0.01
      639.14,   3695.64,      3.47,      3.47,      8.10,      0.01
      617.51,   3977.53,      1.85,      1.85,      8.00,      0.01
      596.31,   4264.47,      0.53,     -0.21,      7.90,      0.01
      575.52,   4552.51,     -1.05,     -3.19,      7.80,      0.01
      555.17,   4846.13,     -2.31,     -6.26,      7.70,      0.01
      535.23,   5146.63,     -3.17,     -9.57,      7.60,      0.01
      515.72,   5452.91,     -3.86,    -12.42,      7.50,      0.01
      496.63,   5762.20,     -4.69,    -14.53,      7.40,      0.01
      477.96,   6072.26,     -5.84,    -16.69,      7.30,      0.01
      459.71,   6386.15,     -6.99,    -18.94,      7.20,      0.01
      441.88,   6701.81,     -8.32,    -21.13,      7.10,      0.01
      424.47,   7020.24,     -9.75,    -23.08,      7.00,      0.01
      407.47,   7341.28,    -11.28,    -24.84,      6.90,      0.01
      390.89,   7663.22,    -13.02,    -26.45,      6.80,      0.01
      374.72,   7986.93,    -14.90,    -28.06,      6.70,      0.01
      358.97,   8312.63,    -16.89,    -29.84,      6.60,      0.01
      343.62,   8638.73,    -19.08,    -31.97,      6.50,      0.01
      328.68,   8969.19,    -21.21,    -34.36,      6.40,      0.01
      314.14,   9298.61,    -23.61,    -36.97,      6.30,      0.01
      300.00,   9635.03,    -25.81,    -39.81,      6.20,      0.01
      286.26,   9969.31,    -28.34,    -42.70,      6.10,      0.01
      272.92,  10297.85,    -31.35,    -45.63,      6.00,      0.01
      259.97,  10623.44,    -34.66,    -48.37,      5.90,      0.01
      247.41,  10944.58,    -38.32,    -51.04,      5.80,      0.01
      235.23,  11262.61,    -42.23,    -53.67,      5.70,      0.01
      223.44,  11577.76,    -46.35,    -56.37,      5.60,      0.01
      212.03,  11892.12,    -50.58,    -59.18,      5.50,      0.01
      200.99,  12210.21,    -54.71,    -62.15,      5.40,      0.01
      190.32,  12534.58,    -58.65,    -65.27,      5.30,      0.01
      180.02,  12885.00,    -61.63,    -68.47,      5.20,      0.01
      170.08,  13242.64,    -64.48,    -71.47,      5.10,      0.01
      160.50,  13614.40,    -66.95,    -74.17,      5.00,      0.01
      151.27,  13997.07,    -69.21,    -76.80,      4.90,      0.01
      142.38,  14389.93,    -71.31,    -79.34,      4.80,      0.01
      133.85,  14787.12,    -73.47,    -81.77,      4.70,      0.01
      125.65,  15193.98,    -75.52,    -83.99,      4.60,      0.01
      117.78,  15609.96,    -77.50,    -85.98,      4.50,      0.01
      110.24,  16037.23,    -79.35,    -87.89,      4.40,      0.01
      103.02,  16489.06,    -80.69,    -89.36,      4.30,      0.01
       96.11,  16972.95,    -81.36,    -89.86,      4.20,      0.01
       89.52,  17486.09,    -81.51,    -89.95,      4.10,      0.01
       83.23,  18047.37,    -80.69,    -90.05,      4.00,      0.01
       77.24,  18665.72,    -78.74,    -90.15,      3.90,      0.01
       71.54,  19323.96,    -76.23,    -90.26,      3.80,      0.01
       66.13,  20011.34,    -73.52,    -90.38,      3.70,      0.01
       60.99,  20711.82,    -71.03,    -90.49,      3.60,      0.01
       56.13,  21411.46,    -69.10,    -90.60,      3.50,      0.01
       51.53,  22129.41,    -67.27,    -90.71,      3.40,      0.01
       47.19,  22850.65,    -65.89,    -90.94,      3.30,      0.01
       43.10,  23593.71,    -64.55,    -91.29,      3.20,      0.01
       39.26,  24365.43,    -63.12,    -91.67,      3.10,      0.01
       35.65,  25153.63,    -61.89,    -92.07,      3.00,      0.01
       32.27,  25976.07,    -60.53,    -92.52,      2.90,      0.01
       29.12,  26837.79,    -58.97,    -93.05,      2.80,      0.01
       26.18,  27731.89,    -57.40,    -93.61,      2.70,      0.01
       23.45,  28662.48,    -55.78,    -94.17,      2.60,      0.01
       20.92,  29652.54,    -53.75,    -94.71,      2.50,      0.01
       18.58,  30694.89,    -51.51,    -95.24,      2.40,      0.01
       16.43,  31768.12,    -49.48,    -95.79,      2.30,      0.01
       14.46,  32848.22,    -48.10,    -96.37,      2.20,      0.01
       12.65,  33989.31,    -46.49,    -96.98,      2.10,      0.01
       11.00,  35197.21,    -44.67,    -97.63,      2.00,      0.01
        9.51,  36549.86,    -41.55,    -98.33,      1.90,      0.01
        8.17,  37980.47,    -38.30,    -99.08,      1.80,      0.01
        6.96,  39443.25,    -35.63,    -99.86,      1.70,      0.01
        5.88,  40979.52,    -33.05,   -100.67,      1.60,      0.01
        4.92,  42694.80,    -29.27,   -101.51,      1.50,      0.01
        4.08,  44569.88,    -24.78,   -102.39,      1.40,      0.01
        3.34,  46587.63,    -20.00,   -103.26,      1.30,      0.01
        2.70,  48714.65,    -15.51,   -104.10,      1.20,      0.01
        2.15,  50861.41,    -12.47,   -104.98,      1.10,      0.01
        1.69,  53151.58,     -9.60,   -105.96,      1.00,      0.01
        1.30,  55696.45,     -5.98,   -107.08,      0.90,      0.01
        0.98,  58142.16,     -5.48,   -108.35,      0.80,      0.01
        0.71,  60568.89,     -7.33,   -109.72,      0.70,      0.01
        0.51,  62910.29,    -12.17,   -111.25,      0.60,      0.01
        0.35,  65083.06,    -20.82,   -113.10,      0.50,      0.01
        0.22,  67207.16,    -32.27,   -115.16,      0.40,      0.01
        0.14,  69701.98,    -43.51,   -117.27,      0.30,      0.01
        0.08,  72559.71,    -55.61,   -119.63,      0.20,      0.01
        0.04,  76641.10,    -64.01,   -122.44,      0.10,      0.01
        0.02,  83232.67,    -63.83,   -125.97,      0.00,      0.01
%END%
