%TITLE%
STC 190425/175647 2.06,-66.75

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
     1005.32,      0.00,     32.44,      9.90,      9.60,      0.01
      986.07,    171.13,     23.25,     11.46,      9.50,      0.01
      958.59,    417.98,     18.62,     11.47,      9.40,      0.01
      931.52,    666.32,     15.69,     11.88,      9.30,      0.01
      904.87,    916.66,     13.43,     11.92,      9.20,      0.01
      878.62,   1167.08,     10.46,     10.46,      9.10,      0.01
      852.79,   1424.12,      9.79,      9.79,      9.00,      0.01
      827.37,   1678.08,      7.02,      7.02,      8.90,      0.01
      802.37,   1934.62,      4.62,      4.62,      8.80,      0.01
      777.79,   2205.73,      5.64,      5.64,      8.70,      0.01
      753.63,   2453.14,      0.16,      0.16,      8.60,      0.01
      729.89,   2716.67,     -1.60,     -1.60,      8.50,      0.01
      706.57,   2987.56,     -2.48,     -2.48,      8.40,      0.01
      683.67,   3270.27,     -1.94,     -1.94,      8.30,      0.01
      661.19,   3573.15,      1.05,      1.05,      8.20,      0.01
      639.14,   3878.35,      3.50,      3.50,      8.10,      0.01
      617.51,   4167.32,      2.93,      2.93,      8.00,      0.01
      596.31,   4448.31,      0.88,      0.88,      7.90,      0.01
      575.52,   4714.66,     -3.26,     -3.26,      7.80,      0.01
      555.17,   5001.93,     -5.05,     -5.05,      7.70,      0.01
      535.23,   5304.22,     -5.53,     -8.18,      7.60,      0.01
      515.72,   5614.24,     -5.66,    -11.28,      7.50,      0.01
      496.63,   5931.31,     -5.59,    -14.19,      7.40,      0.01
      477.96,   6250.65,     -5.79,    -16.82,      7.30,      0.01
      459.71,   6573.65,     -6.11,    -19.35,      7.20,      0.01
      441.88,   6900.09,     -6.55,    -21.83,      7.10,      0.01
      424.47,   7230.22,     -7.09,    -24.08,      7.00,      0.01
      407.47,   7556.73,     -8.29,    -26.08,      6.90,      0.01
      390.89,   7884.58,     -9.70,    -27.83,      6.80,      0.01
      374.72,   8214.55,    -11.25,    -29.40,      6.70,      0.01
      358.97,   8546.01,    -12.97,    -30.93,      6.60,      0.01
      343.62,   8876.36,    -15.01,    -32.63,      6.50,      0.01
      328.68,   9205.85,    -17.32,    -34.64,      6.40,      0.01
      314.14,   9531.57,    -20.06,    -37.13,      6.30,      0.01
      300.00,   9864.35,    -22.56,    -39.96,      6.20,      0.01
      286.26,  10194.86,    -25.37,    -42.82,      6.10,      0.01
      272.92,  10522.05,    -28.51,    -45.65,      6.00,      0.01
      259.97,  10845.03,    -32.01,    -48.29,      5.90,      0.01
      247.41,  11162.55,    -35.88,    -50.73,      5.80,      0.01
      235.23,  11475.63,    -40.05,    -52.96,      5.70,      0.01
      223.44,  11785.51,    -44.43,    -55.22,      5.60,      0.01
      212.03,  12091.14,    -49.05,    -57.61,      5.50,      0.01
      200.99,  12395.77,    -53.75,    -60.20,      5.40,      0.01
      190.32,  12698.21,    -58.58,    -63.10,      5.30,      0.01
      180.02,  13031.39,    -62.21,    -66.15,      5.20,      0.01
      170.08,  13371.50,    -65.68,    -69.16,      5.10,      0.01
      160.50,  13729.86,    -68.58,    -72.09,      5.00,      0.01
      151.27,  14101.01,    -71.18,    -75.13,      4.90,      0.01
      142.38,  14482.59,    -73.59,    -78.29,      4.80,      0.01
      133.85,  14876.71,    -75.77,    -81.40,      4.70,      0.01
      125.65,  15289.79,    -77.52,    -84.43,      4.60,      0.01
      117.78,  15722.32,    -78.89,    -86.82,      4.50,      0.01
      110.24,  16164.70,    -80.21,    -88.46,      4.40,      0.01
      103.02,  16616.61,    -81.52,    -89.92,      4.30,      0.01
       96.11,  17086.29,    -82.57,    -90.49,      4.20,      0.01
       89.52,  17571.92,    -83.47,    -90.67,      4.10,      0.01
       83.23,  18079.03,    -84.07,    -90.86,      4.00,      0.01
       77.24,  18644.23,    -83.46,    -91.05,      3.90,      0.01
       71.54,  19276.89,    -81.50,    -91.22,      3.80,      0.01
       66.13,  20014.34,    -77.40,    -91.36,      3.70,      0.01
       60.99,  20786.25,    -73.07,    -91.49,      3.60,      0.01
       56.13,  21560.76,    -69.32,    -91.61,      3.50,      0.01
       51.53,  22348.37,    -65.90,    -91.74,      3.40,      0.01
       47.19,  23122.78,    -63.38,    -91.97,      3.30,      0.01
       43.10,  23908.44,    -61.20,    -92.33,      3.20,      0.01
       39.26,  24700.22,    -59.45,    -92.72,      3.10,      0.01
       35.65,  25493.23,    -58.24,    -93.12,      3.00,      0.01
       32.27,  26324.34,    -56.82,    -93.58,      2.90,      0.01
       29.12,  27186.17,    -55.38,    -94.12,      2.80,      0.01
       26.18,  28078.74,    -53.95,    -94.68,      2.70,      0.01
       23.45,  29002.19,    -52.57,    -95.25,      2.60,      0.01
       20.92,  29922.02,    -51.88,    -95.81,      2.50,      0.01
       18.58,  30871.36,    -51.31,    -96.35,      2.40,      0.01
       16.43,  31906.30,    -49.93,    -96.91,      2.30,      0.01
       14.46,  33010.66,    -48.15,    -97.50,      2.20,      0.01
       12.65,  34161.53,    -46.40,    -98.13,      2.10,      0.01
       11.00,  35362.77,    -44.69,    -98.78,      2.00,      0.01
        9.51,  36689.99,    -41.96,    -99.48,      1.90,      0.01
        8.17,  38084.67,    -39.22,   -100.23,      1.80,      0.01
        6.96,  39534.70,    -36.71,   -101.01,      1.70,      0.01
        5.88,  41067.89,    -34.14,   -101.81,      1.60,      0.01
        4.92,  42772.07,    -30.48,   -102.66,      1.50,      0.01
        4.08,  44678.64,    -25.58,   -103.54,      1.40,      0.01
        3.34,  46663.67,    -21.19,   -104.41,      1.30,      0.01
        2.70,  48758.85,    -17.04,   -105.27,      1.20,      0.01
        2.15,  51009.30,    -12.80,   -106.16,      1.10,      0.01
        1.69,  53480.99,     -7.98,   -107.14,      1.00,      0.01
        1.30,  56020.18,     -4.50,   -108.26,      0.90,      0.01
        0.98,  58448.64,     -4.23,   -109.52,      0.80,      0.01
        0.71,  60867.01,     -6.20,   -110.89,      0.70,      0.01
        0.51,  63198.65,    -11.18,   -112.43,      0.60,      0.01
        0.35,  65367.76,    -19.88,   -114.28,      0.50,      0.01
        0.22,  67507.57,    -31.22,   -116.34,      0.40,      0.01
        0.14,  70030.26,    -42.28,   -118.45,      0.30,      0.01
        0.08,  72906.16,    -54.31,   -120.80,      0.20,      0.01
        0.04,  76963.43,    -62.94,   -123.60,      0.10,      0.01
        0.02,  83489.98,    -63.25,   -127.08,      0.00,      0.01
%END%
