%TITLE%
STC 190425/175647 0.66,-77.46

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      786.53,      0.00,     24.53,     18.42,      8.80,      0.01
      777.79,     96.46,     14.42,      9.36,      8.70,      0.01
      753.63,    368.02,     13.25,      8.48,      8.60,      0.01
      729.89,    642.18,     11.94,      7.58,      8.50,      0.01
      706.57,    918.23,     10.15,      6.36,      8.40,      0.01
      683.67,   1196.88,      8.55,      4.89,      8.30,      0.01
      661.19,   1478.53,      7.15,      3.52,      8.20,      0.01
      639.14,   1762.33,      5.54,      2.17,      8.10,      0.01
      617.51,   2048.73,      3.95,      0.64,      8.00,      0.01
      596.31,   2336.75,      2.11,     -1.14,      7.90,      0.01
      575.52,   2628.47,      0.54,     -3.06,      7.80,      0.01
      555.17,   2923.38,     -0.95,     -5.21,      7.70,      0.01
      535.23,   3219.90,     -2.68,     -7.61,      7.60,      0.01
      515.72,   3519.36,     -4.40,     -9.87,      7.50,      0.01
      496.63,   3821.77,     -6.13,    -11.86,      7.40,      0.01
      477.96,   4125.63,     -8.08,    -13.94,      7.30,      0.01
      459.71,   4432.52,     -9.99,    -16.16,      7.20,      0.01
      441.88,   4741.99,    -11.96,    -18.46,      7.10,      0.01
      424.47,   5054.25,    -13.94,    -20.83,      7.00,      0.01
      407.47,   5369.22,    -15.97,    -22.98,      6.90,      0.01
      390.89,   5687.40,    -17.99,    -24.83,      6.80,      0.01
      374.72,   6009.08,    -19.99,    -26.78,      6.70,      0.01
      358.97,   6334.25,    -21.97,    -28.81,      6.60,      0.01
      343.62,   6663.70,    -23.88,    -30.98,      6.50,      0.01
      328.68,   6997.97,    -25.70,    -33.37,      6.40,      0.01
      314.14,   7335.63,    -27.55,    -36.32,      6.30,      0.01
      300.00,   7675.30,    -29.54,    -39.88,      6.20,      0.01
      286.26,   8017.97,    -31.59,    -43.45,      6.10,      0.01
      272.92,   8362.65,    -33.78,    -46.83,      6.00,      0.01
      259.97,   8709.31,    -36.08,    -49.91,      5.90,      0.01
      247.41,   9056.72,    -38.56,    -52.95,      5.80,      0.01
      235.23,   9407.06,    -41.10,    -56.01,      5.70,      0.01
      223.44,   9758.05,    -43.80,    -59.09,      5.60,      0.01
