%TITLE%
STC 190425/175647 0.09,-75.07

       LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
      990.89,      0.00,     21.47,     16.78,      9.50,      0.01
      958.59,    288.01,     22.13,     15.86,      9.40,      0.01
      931.52,    535.81,     20.98,     14.64,      9.30,      0.01
      904.87,    785.74,     19.70,     13.21,      9.20,      0.01
      878.62,   1040.10,     19.64,     11.79,      9.10,      0.01
      852.79,   1297.04,     19.18,     10.67,      9.00,      0.01
      827.37,   1556.76,     18.57,      9.82,      8.90,      0.01
      802.37,   1819.52,     17.94,      9.00,      8.80,      0.01
      777.79,   2082.71,     16.55,      8.14,      8.70,      0.01
      753.63,   2350.60,     15.72,      7.19,      8.60,      0.01
      729.89,   2615.83,     13.62,      6.15,      8.50,      0.01
      706.57,   2888.66,     12.72,      4.50,      8.40,      0.01
      683.67,   3161.53,     11.30,      2.31,      8.30,      0.01
      661.19,   3436.57,      9.79,      0.20,      8.20,      0.01
      639.14,   3712.64,      8.03,     -1.83,      8.10,      0.01
      617.51,   3989.66,      6.02,     -3.49,      8.00,      0.01
      596.31,   4271.58,      4.34,     -4.82,      7.90,      0.01
      575.52,   4557.30,      2.80,     -6.18,      7.80,      0.01
      555.17,   4844.05,      1.05,     -7.63,      7.70,      0.01
      535.23,   5131.37,     -0.94,     -9.30,      7.60,      0.01
      515.72,   5420.74,     -2.99,    -10.78,      7.50,      0.01
      496.63,   5712.85,     -5.03,    -12.04,      7.40,      0.01
      477.96,   6005.88,     -7.22,    -13.50,      7.30,      0.01
      459.71,   6303.54,     -9.23,    -15.21,      7.20,      0.01
      441.88,   6603.77,    -11.25,    -17.12,      7.10,      0.01
      424.47,   6906.51,    -13.30,    -19.18,      7.00,      0.01
      407.47,   7213.61,    -15.23,    -21.67,      6.90,      0.01
      390.89,   7523.16,    -17.21,    -24.54,      6.80,      0.01
      374.72,   7835.18,    -19.25,    -27.40,      6.70,      0.01
      358.97,   8149.93,    -21.33,    -30.26,      6.60,      0.01
      343.62,   8466.59,    -23.51,    -33.22,      6.50,      0.01
      328.68,   8787.11,    -25.64,    -36.31,      6.40,      0.01
      314.14,   9110.27,    -27.83,    -39.26,      6.30,      0.01
      300.00,   9435.30,    -30.12,    -41.98,      6.20,      0.01
      286.26,   9763.02,    -32.44,    -44.70,      6.10,      0.01
